,upper_short,lower_short,upper_long,lower_long,upper_p,lower_p,training_returns,training_benchmark_returns,training_benchmark_std,returns,benchmark_returns,benchmark_std,ticker
80,11,35,80,50,0.025,0.005000005,0.0008395516204865719,0.00082749620248517,0.01428073930712459,-0.0010838891998699318,0.0003727090891767473,0.012859830242550349,TM
81,11,19,50,50,0.0062500075,0.0025000075,,0.0017166204530645677,0.013118050052705917,-0.00024156506413745032,0.0008516193306397587,0.01504504768543442,TMO
82,3,35,80,50,0.0187500025,0.0025000075,0.0024220176109679688,0.001690220378265648,0.03146688947581151,-0.0027939513706401065,0.0008359416569169261,0.017733984783352228,TMUS
83,11,11,50,50,0.0187500025,1e-08,-0.0037556534043083536,0.0043051069555625,0.037906278503919165,0.0007594804691314941,0.0020843481077096266,0.034329440677816604,TSLA
84,35,35,60,60,0.0062500075,0.0025000075,0.0018875013551209643,0.0006573088159110621,0.015454411870325242,0.001673755549662269,0.001237289120405,0.01829112574770401,TSM
85,11,11,80,60,0.025,1e-08,0.00044044819503458567,0.0005282454751043985,0.012744493767360256,-0.003565678323590394,0.00037635537006127403,0.01862970497844115,TTE
86,3,11,70,80,1e-08,1e-08,0.004575667085090463,0.000766847613614379,0.013639742460896193,-0.004394119155750527,0.000916940257185167,0.017548108073552733,TXN
87,11,11,90,90,1e-08,1e-08,-0.0002637466612627907,0.0006178403651358214,0.009950544801303435,-8.816116975806339e-05,0.0003419266263074567,0.013615474827165349,UL
88,3,11,50,50,1e-08,1e-08,0.00040602958654945264,0.000714051823361983,0.01325598278876084,0.0017233264268568488,0.0011155311958635503,0.01637822203165386,UNH
89,3,27,70,70,1e-08,0.0025000075,,0.001080345991679719,0.012112200579336305,-0.0008363941292026539,0.0007334452138976305,0.016253058739082834,UNP
90,3,27,70,60,1e-08,1e-08,0.00022360078541248281,0.0006053935959306557,0.009170092290171404,-0.001962365409715466,0.0006225559843623766,0.015331227066737991,UPS
91,3,11,90,80,1e-08,1e-08,0.0030545180548156694,0.001458041909439229,0.013353845788208,-0.0031490357658514826,0.0008380394325474539,0.01580815494620038,V
92,3,27,70,70,1e-08,1e-08,-7.076601307858049e-05,0.000676010119403634,0.01028900825743505,,0.0002949172739347812,0.011064817758269825,VZ
93,3,35,90,60,1e-08,0.0025000075,0.0012930917451493002,0.0009562941112504958,0.011669140667783085,-0.003844846917389217,0.00039818847771382857,0.019187127043352358,WFC
94,11,19,60,80,0.0187500025,1e-08,-0.0004303731626947219,0.0005404472374861789,0.009054449821887219,-0.0007950013536458276,0.0004865764125167262,0.012965742511849041,WMT
95,11,27,50,80,0.025,1e-08,0.0008735759462991007,0.0003403321805372426,0.009034502133444939,-0.0037500668470093748,0.00022060271461752886,0.017038170017669486,XOM
